ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
88334764,20190415,33142.0,4110-02079-1,755-040566,06540419+6052191,,,,,,STAR,2mass,103.5177,60.8718,2mass,546.55,2.0,-996.96,2.0,tic7,94.02,2.18,hip,155.06636899999998,23.784232,98.281477,37.820541999999996,12.63,,11.01,0.1,,,,,,,,,,,7.127999999999999,0.02,6.604,0.017,6.345,0.016,AAA-111-111-000-0-0,,,,,,,,,,,,8.671,0.031,cdwrf,cdwrf,,,4.81862,0.00665663,,,0.40878200000000003,0.0143222,0.401359,0.021962,5.8756699999999995,0.296232,DWARF,0.0,0.0,13.64045,0.246613,,,104.0,0.8204084999999999,,,0.01463244,,,,,,,,,,,,,,,,,,,,,,,,,,cdwrf,tycho2,cooldwarfs_v8,60.0,80.0,103.517481,60.871975,60.0,80.0,1.0,0.0,117177950
318686860,20190415,36208.0,0173-03208-1,477-036219,07272450+0513329,,,,,,STAR,2mass,111.8521,5.2258,2mass,571.0,8.0,-3694.0,8.0,tic7,263.26,1.43,hip,212.344556,10.373536,112.74274399999999,-16.504832,11.312999999999999,0.063,9.84,0.1,,,,,,,,,,,5.7139999999999995,0.032,5.218999999999999,0.063,4.857,0.023,AAA-111-111-000-0-0,,,,,,,,,,,,7.308,0.033,cdwrf,cdwrf,,,4.90868,0.00349957,,,0.31578,0.009620299999999998,0.294698,0.0203041,9.35887,0.20960399999999998,DWARF,0.0,0.0,5.9215349999999995,0.0206332,,,257.0,0.02108639,,,0.03542287,,,,,,,,,,,,,,,,,,,,,,,,,,cdwrf,tycho2b3,cooldwarfs_v8,60.0,60.0,111.85209099999999,5.225807,60.0,60.0,1.0,0.0,125792543
611726941,20190415,,,,,,,2.8539008722071506e+18,,,STAR,gaia2,0.543088080825098,27.081799109425397,gaia2,723.11,1.48205,-933.7539999999999,1.34057,gaia2,79.0696,0.562107,gaia2,109.606262666511,-34.5119284298846,11.9749304226827,24.47762104831,,,5.6953,0.046,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52379,0.00337289,5.043,0.006999999999999999,gbprp,gaia2,,,,,,,,,,,,,,,,12.6437,0.09055,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,0.0899,0.0912,bj2018,,,,5.93117,0.001693,5.0082,0.004138,0.0,,gaia2,,,23.641025415479398,20.7909511988578,0.5465848676120061,27.077778822999395,0.770322149385986,0.7096955657610359,1.0,0.0,974169
243154339,20190415,4927.0,1195-00960-3,551-002142,01031408+2005523,,,,,,STAR,tmgaia,15.809000000000001,20.0978,tmgaia,671.557,0.19195,50.4288,0.13576300000000002,tic7,62.8193,0.402833,tgas,126.701252,-42.687585999999996,22.344973,12.327557,13.662,0.369,11.36,0.1,,,,,,,,,,,7.67,0.028999999999999998,7.087999999999999,0.028999999999999998,6.832000000000001,0.018000000000000002,AAA-111-111-000-0-0,,,,,,,,,,,,9.118,0.032,cdwrf,cdwrf,,,4.81235,0.0595945,,,0.47200000000000003,0.013999999999999999,0.527,0.01,5.01169,0.445956,DWARF,0.02853416,0.001692704,20.872629999999997,0.10142899999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdwrf,tycho2b3,,0.36104605351456703,0.2604406898398,15.8119596886101,20.098068697640603,0.36104605351456703,0.2604406898398,1.0,0.0,14476052
471012573,20190415,54658.0,3012-00620-1,668-057642,11111972+4325031,,,,,,STAR,cooldwarfs,167.8335,43.4179,cooldwarfs,-623.14,2.0,-443.29,2.0,tic7,59.01,3.92,hip,167.532246,64.048467,149.764308,34.729718,12.478,0.046,10.975,0.055999999999999994,,,,,,,,,,,7.332999999999999,0.035,6.739,0.028999999999999998,6.531000000000001,0.026000000000000002,,,,,,,,,,,,,19.072,0.067,cdwrf,cdwrf,,,4.74495,0.08406960000000001,,,0.542,0.022000000000000002,0.595,0.013000000000000001,3.73697,0.45505500000000004,DWARF,0.04049326,0.0032872759999999996,20.46552,1.12573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdwrf,apassdr9,,70.0,110.0,167.8322,43.417549,70.0,110.0,1.0,0.0,142697712
471011711,20190415,57050.0,,,,,,,,,STAR,hip,175.436377,42.751974,hip,-579.67,2.17,-89.54,1.43,tic7,90.66,3.03,hip,160.61197099999998,68.918152,156.14838899999998,36.839141,,,11.86,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.86,,hipvm,,,,,,,,,,,,,,,,,11.03022,0.368647,,,,,DUPLICATE,115869504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,hipvmag,,,2020.0,1470.0,175.43788953,42.7521914,2020.0,1470.0,,0.0,143925814
471011718,20190415,57548.0,,,,,,,,,STAR,hip,176.934985,0.804563,hip,605.62,2.14,-1219.23,1.86,tic7,299.58,2.2,hip,270.147066,59.559126,176.867826,-0.48034899999999997,,,11.12,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.12,,hipvm,,,,,,,,,,,,,,,,,3.338007,0.024513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hipvmag,,,1980.0,1620.0,176.93351286,0.80752617,1980.0,1620.0,,0.0,144172636
471011722,20190415,57632.0,,,,,,,,,STAR,hip,177.264937,14.57206,hip,-499.02,1.58,-113.78,0.72,tic7,90.16,0.89,hip,250.64033500000002,70.799776,171.617555,12.266886999999999,,,2.1181900000000002,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,hipvm,,,,,,,,,,,,,,,,,11.091389999999999,0.10948699999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sirful,,,990.0,520.0,177.26615977,14.57233687,990.0,520.0,,0.0,144254369
10352491,20190415,,4040-01662-1,773-012709,01515108+6426060,1.23767044622549e+18,,5.1820179297885696e+17,58841256.0,,STAR,tmgaia2,27.9630517667235,64.43497837231529,tmgaia2,237.74400000000003,0.0371403,-193.6,0.0428886,gaia2,57.7647,0.029897800000000002,gaia2,129.393414833957,2.3238090237904103,55.00691696161199,48.345634672237104,12.732000000000001,0.222,11.415,0.049,15.8921,0.00785895,14.8971,0.0111493,13.1514,0.00495614,9.771560000000001,0.0008898239999999999,10.1571,0.00253695,7.837999999999999,0.021,7.25,0.023,6.937,9.995,AAF-111-111-000-0-0,,,,,,,,,,10.4011,0.00047300000000000006,9.129,3.325,cdwrf,cdwrf,,,4.751,,,,0.484501,1.59055,0.48253,1.61432,4.24268,3.7071099999999997,DWARF,0.0,0.0,17.3029,0.00905,0.0,0.0,836.0,0.06110504,,,0.01221179,0.0,0.0,,,,,,,,,,,,0.009000000000000001,0.0091,bj2018,,,,11.6638,0.001037,9.31882,0.000539,1.0,,cdwrf,tycho2b3,cooldwarfs_v8,0.6807207684890021,0.66513548201201,27.965423810117603,64.4341448358674,0.0195880508786988,0.0219469596632179,1.0,0.0,25192074
247372926,20190415,12709.0,1226-00710-1,548-005099,02432085+1925452,,,,42857880.0,,STAR,2mass,40.83716,19.429223999999998,2mass,422.12,2.0,-13.29,2.0,tic7,52.96,1.03,hip,156.142335,-36.124177,44.37565,3.4337699999999995,9.203,0.018000000000000002,8.23,0.03,,,,,,,,,,,6.239,0.024,5.692,0.018000000000000002,5.539,0.017,AAA-111-111-000-0-0,,,,,,,,,,,,7.188,0.035,vjk,hplx,,,,,,,,,,,,,DWARF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hipvmag,apassdr9,,60.0,60.0,40.836897,19.429232,60.0,60.0,,0.0,37037589
953324142,20190415,,,,,,,3.6997971507594895e+18,,,STAR,gaia2,185.106386948236,0.58356848155085,gaia2,52.1801,0.187625,-27.1273,0.12031199999999999,gaia2,57.2962,0.0825207,gaia2,285.986146279668,62.4305908519722,184.455399290429,2.56467675380112,,,10.1408,0.0459,,,,,,,,,,,,,,,,,,,,,,,,,,,9.40215,0.000593,8.4745,0.006,gbprp,gaia2,,,,,,,,,,,,,,,,17.4444,0.0253,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,0.0253,0.0253,bj2018,,,,10.218,0.0022429999999999998,8.197330000000001,0.0018899999999999998,0.0,,gaia2,,,2.9092257432521498,1.8660016402414399,185.106611624211,0.5834516834571589,0.0762930605945245,0.0659455418337522,1.0,0.0,145629050
471011766,20190415,60398.0,,,,,,,,,STAR,hip,185.75248200000001,64.030831,hip,-667.21,2.01,375.52,2.36,tic7,55.5,2.27,hip,128.074446,52.812649,143.93089799999998,57.384025,,,11.63,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.63,,hipvm,,,,,,,,,,,,,,,,,18.01802,0.736953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hipvmag,,,1710.0,1790.0,185.75439425,64.02991823,1710.0,1790.0,,0.0,145695555
471011775,20190415,60910.0,,,,,,,,,STAR,hip,187.239952,8.425517999999999,hip,-634.01,3.79,-258.24,1.99,tic7,73.77,3.67,hip,286.015377,70.555423,183.271568,10.604095,,,11.99,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.99,,hipvm,,,,,,,,,,,,,,,,,13.55565,0.674383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hipvmag,,,3340.0,2070.0,187.24149764,8.42614568,3340.0,2070.0,,0.0,145952520
471011782,20190415,61706.0,,,,,,,,,STAR,hip,189.718549,11.696164999999999,hip,-1156.18,2.85,-244.87,1.64,tic7,65.04,2.76,hip,291.503847,74.288487,184.208632,14.580944,,,11.49,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.49,,hipvm,,,,,,,,,,,,,,,,,15.37515,0.652451,,,,,DUPLICATE,399119319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,hipvmag,,,2450.0,1480.0,189.72137356,11.69676063,2450.0,1480.0,,0.0,146387991
341687654,20190415,62556.0,4168-00824-1,781-023612,12490273+6606366,,,,59338071.0,,STAR,2mass,192.2615,66.1102,2mass,-431.72,2.0,-91.13,2.0,tic7,98.14,1.67,hip,123.31686200000001,51.016262,144.259944,60.81965,12.703,0.105,10.838,0.049,,,,,,,,,,,6.88,0.024,6.2989999999999995,0.046,6.07,0.024,AAA-111-111-000-0-0,,,,,,,,,,,,8.422,0.02,cdwrf,cdwrf,,,4.7898,0.00734313,,,0.440713,0.014518399999999999,0.436561,0.021375099999999998,5.10008,0.25451999999999997,DWARF,0.0,0.0,12.80105,0.17339000000000002,,,46.0,0.8242911,,,0.01892372,,,,,,,,,,,,,,,,,,,,,,,,,,cdwrf,apassdr9,cooldwarfs_v8,90.0,70.0,192.261381,66.110168,90.0,70.0,1.0,0.0,146814320
165916576,20190415,63253.0,2534-00825-1,627-047804,12574030+3513306,,,,,,STAR,2mass,194.4178,35.225,2mass,-282.7,2.0,-128.44,2.0,tic7,55.27,3.15,hip,113.977325,81.794593,176.902127,37.596793,12.017000000000001,0.121,10.57,0.1,,,,,,,,,,,7.401,0.019,6.734,0.017,6.5520000000000005,0.016,AAA-111-111-000-0-0,,,,,,,,,,,,8.667,0.031,cdwrf,cdwrf,,,4.661169999999999,0.0212393,,,0.588253,0.028391399999999997,0.578397,0.027567200000000004,2.8414099999999998,0.27729299999999996,DWARF,0.0,0.0,23.24877,1.0311700000000001,,,37.0,0.9860853,,,0.008214357,,,,,,,,,,,,,,,,,,,,,,,,,,cdwrf,tycho2b3,cooldwarfs_v8,80.0,80.0,194.417923,35.22517,80.0,80.0,1.0,0.0,147168414
371520835,20190415,49908.0,3437-00811-1,698-052810,10112218+4927153,,,8.23773494718932e+17,,,STAR,tmgaia2,152.84225011814,49.4542358772266,tmgaia2,-1363.34,0.0489579,-505.666,0.0549846,gaia2,205.392,0.034236800000000005,gaia2,165.866096417526,52.145600760015704,135.19355891247102,35.3913002675769,7.935,0.016,6.6,0.1,,,,,,,,,,,3.8939999999999997,0.29,3.298,0.26,2.9619999999999997,0.28800000000000003,DDD-333-111-000-0-0,,,,,,,,,,5.95747,0.00078659,5.487,0.114,cdwrf,cdwrf,,,4.56729,0.045945099999999996,-0.03,0.18,0.703113,0.0610967,0.6656979999999999,0.0454867,1.91515,0.375112,DWARF,0.0,0.0,4.86806,0.00082,0.0,0.0,24.0,2.9616479999999995e-05,,,0.01445938,0.0,0.0,,,,,,,,,,,,0.00082,0.00082,bj2018,,,,6.7999,0.001877,5.08369,0.0015789999999999999,1.0,,cdwrf,tycho2b3,cooldwarfs_v8,0.8356440958380258,0.8525990633396949,152.833220214041,49.452059055644206,0.018364322957323997,0.0239966524756024,1.0,0.0,140121085
393894049,20190415,65026.0,3460-02162-1,689-053939,13194569+4746409,,J131945.84+474640.6,,,,STAR,tmgaia,199.940375,47.778032,tmgaia,93.65,1.92,-17.58,1.3,tic7,96.41,2.02,hip,109.79683200000001,68.621397,172.3988,50.407968,10.065,0.024,8.48,0.03,,,,,,,,,,,5.337999999999999,0.026000000000000002,4.721,0.018000000000000002,4.494,0.018000000000000002,EAA-111-111-000-0-0,,4.349,0.304,3.9819999999999998,0.179,4.257,0.015,4.143,0.022000000000000002,,,6.901,0.025,gaiav,splin,,,,,,,,,,,,,GIANT,,,10.37237,0.217324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hipvmag,tycho2b3,,1.17681382991655,0.9067227023294979,199.94117881262198,47.777929397747094,1.17681382991655,0.9067227023294979,,0.0,148214325
97472519,20190415,53767.0,1978-01286-1,565-047644,11000432+2249592,,,3.988987164339438e+18,46337170.0,,STAR,tmgaia2,165.017737373209,22.8329574053008,tmgaia2,-426.92400000000004,0.0802173,-282.411,0.0777803,gaia2,148.128,0.056851599999999995,gaia2,216.421616646749,64.45409840036311,157.27083969722202,15.144237764121302,11.671,0.024,10.068,0.044000000000000004,,,,,,,,,,,6.314,0.023,5.76,0.02,5.495,9.995,AAF-111-111-000-0-0,,,,,,,,,,8.96982,0.001135,7.98,0.14,cdwrf,cdwrf,,,4.83589,,,,0.39,1.3767200000000002,0.380148,1.5658100000000001,6.40854,5.615,DWARF,0.0,0.0,6.74958,0.0026100000000000003,0.0,0.0,25.0,0.0008635209,,,0.02153967,0.0,0.0,,,,,,,,,,,,,,bj2018,,,,10.3005,0.002802,7.859260000000001,0.002826,1.0,,cdwrf,apassdr9,cooldwarfs_v8,1.2693445736888302,1.20623258906597,165.01574294498698,22.8317414814555,0.0473012805218528,0.0392249769428953,1.0,0.0,142248399
471011592,20190415,43510.0,,,,,,,,,STAR,hip,132.932559,18.124971,hip,-897.6,4.98,-55.17,2.92,tic7,55.46,3.5,hip,208.779541,34.4509,130.34310200000002,0.494824,,,11.54,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.54,,hipvm,,,,,,,,,,,,,,,,,18.031010000000002,1.13791,,,,,DUPLICATE,197191931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,hipvmag,,,3940.0,2230.0,132.93476871,18.12510546,3940.0,2230.0,,0.0,135740661
341573000,20190415,,4378-02162-2,804-019065,08552479+7047389,,,,,,STAR,tmgaia,133.8534,70.7942,tmgaia,-1344.39,0.528871,-316.199,0.5380689999999999,tic7,81.8856,0.960782,tgas,143.21033899999998,35.54678,111.014328,50.538995,10.333,0.03,8.81,0.1,,,,,,,,,,,5.431,0.035,4.72,0.018000000000000002,4.559,0.021,AAA-111-111-0d0-0-0,,,,,,,,,,,,6.742000000000001,0.032,cdwrf,cdwrf,,,4.792,0.388321,,,0.473,0.079,0.505,0.1,4.77208,2.39109,DWARF,0.03624853,0.01210839,8.625813,0.141626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdwrf,tycho2b3,,0.596794154390491,0.851028120933386,133.83647382454902,70.7930367024931,0.596794154390491,0.851028120933386,1.0,0.0,136004468
471011612,20190415,46655.0,,,,,,,,,STAR,hip,142.685768,0.32266100000000003,hip,-569.91,4.31,-552.23,2.66,tic7,103.56,3.91,hip,233.424636,34.929109999999994,144.92689099999998,-13.648003,,,11.71,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71,,hipvm,,,,,,,,,,,,,,,,,9.656239,0.36458,,,,,DUPLICATE,383218397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,hipvmag,,,3770.0,2600.0,142.68715327,0.32400295,3770.0,2600.0,,0.0,138174614
252803603,20190415,54211.0,3012-02528-1,,11052903+4331357,,,,,,STAR,2mass,166.3691,43.5268,2mass,-4411.0,8.0,943.0,8.0,tic7,206.94,1.19,hip,168.50262800000002,63.071436,148.563945,34.325654,10.231,0.032,8.82,0.1,,,,,,,,,,,5.537999999999999,0.019,5.002,0.021,4.769,0.02,AAA-111-111-000-0-0,,,,,,,,,,,,6.905,0.032,cdwrf,cdwrf,,,4.83136,0.0031486,-0.43,0.05,0.394898,0.0118366,0.385709,0.020314099999999998,6.263330000000001,0.23324499999999998,DWARF,0.0,0.0,9.143764,0.027788099999999996,,,29.0,0.255878,,,0.02872407,,,,,,,,,,,,,,,,,,,,,,,,,,cdwrf,tycho2b3,cooldwarfs_v8,60.0,60.0,166.370971,43.526585,60.0,60.0,1.0,0.0,142431257
471011360,20190415,12114.0,,,,,,,,,STAR,hip,39.020367,6.88687,hip,1806.27,2.09,1442.5,0.97,tic7,138.72,1.04,hip,163.401988,-47.593345,38.845924,-7.967855999999999,,,5.826309999999999,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.79,,hipvm,,,,,,,,,,,,,,,,,7.208766000000001,0.054045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sirful,,,1020.0,700.0,39.01596864,6.88336423,1020.0,700.0,,0.0,36337298
950406351,20190415,,,,,,,1.552921051659353e+18,,,STAR,gaia2,199.939776133787,47.7780293166949,gaia2,226.463,1.34649,-23.8135,1.23363,gaia2,109.984,0.829191,gaia2,109.79788370831,68.62152256565061,172.398303146409,50.4077367025887,,,8.7478,0.0466,,,,,,,,,,,,,,,,,,,,,,,,,,,7.948930000000001,0.00645,6.9935,0.0088,gbprp,gaia2,,,,,,,,,,,,,,,,9.09088,0.06905,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,0.06854,0.06956,bj2018,,,,8.77488,0.005737,6.67077,0.004569,0.0,,gaia2,,,22.837535661725003,19.1320883880392,199.941227089661,47.777926795489705,0.7157196416684241,0.643452319539726,1.0,0.0,148239582
471011908,20190415,74190.0,,,,,,,,,STAR,hip,227.398304,3.166823,hip,-601.06,3.16,482.52,2.05,tic7,68.99,2.63,hip,3.005127,49.217209000000004,223.98496400000002,20.061726,,,11.46,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.46,,hipvm,,,,,,,,,,,,,,,,,14.49485,0.552565,,,,,DUPLICATE,460418429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,hipvmag,,,2640.0,1810.0,227.39976594,3.1656499,2640.0,1810.0,,0.0,154106932
416519074,20190415,,3819-01043-1,730-049457,10302530+5559569,,J103025.07+555956.4,8.538209484819135e+17,57342298.0,,STAR,tmgaia2,157.605454422825,55.99912748411629,tmgaia2,-182.546,0.0659575,-32.2694,0.08537660000000001,gaia2,77.4032,0.050246,gaia2,154.29284871199602,51.6684464366164,134.548994541904,42.522060133902706,9.978,0.027000000000000003,8.86,0.1,,,,,,,,,,,6.119,0.02,5.499,0.034,5.361000000000001,0.016,AAA-111-111-000-0-0,,5.3260000000000005,0.17300000000000001,5.138999999999999,0.068,5.289,0.015,5.218999999999999,0.033,8.08133,0.00056,7.308,0.031,cdwrf,cdwrf,,,4.61121,0.0115144,,,0.648022,0.0190292,0.625642,0.0201601,2.29909,0.128654,DWARF,0.0,0.0,12.9145,0.00845,0.0,0.0,30.0,0.001775515,,,0.01404786,0.0,0.0,,,,,,,,,,,,0.0084,0.0085,bj2018,,,,8.89332,0.000991,7.230339999999999,0.001308,1.0,,cdwrf,tycho2b3,cooldwarfs_v8,1.1581967180303898,1.3239934534625202,157.604048925363,55.998988554412605,0.0276032339428038,0.0416779946773835,1.0,0.0,141018389
72465347,20190415,67155.0,0899-00789-1,,13454354+1453317,,,3.741297293732404e+18,,,STAR,tmgaia2,206.432398074061,14.8915200297362,tmgaia2,1776.02,0.0943403,-1455.18,0.06497180000000001,gaia2,183.984,0.0509144,gaia2,351.57563850758,72.4130374996627,198.67334206217203,24.0104802449127,9.834,0.028999999999999998,8.46,0.1,,,,,,,,,,,5.181,0.037000000000000005,4.775,0.20600000000000002,4.415,0.017,ECA-131-111-000-0-0,,,,,,,,,,7.60676,0.0006389999999999999,6.577999999999999,0.032,cdwrf,cdwrf,,,4.7533,0.00746096,,,0.48188400000000003,0.0143312,0.479868,0.0202949,4.28839,0.201407,DWARF,0.0,0.0,5.43441,0.001515,0.0,0.0,33.0,0.00045197529999999996,,,0.02197251,0.0,0.0,,,,,,,,,,,,,,bj2018,,,,8.69929,0.002825,6.58625,0.002461,1.0,,cdwrf,tycho2b3,cooldwarfs_v8,1.47523133781203,1.0075904469616,206.44031057508,14.8852548070685,0.0396316450716107,0.0326009854433246,1.0,0.0,149452720
471011939,20190415,78072.0,,,,,,,,,STAR,hip,239.11323900000002,15.661617000000001,hip,311.2,0.83,-1282.17,0.72,tic7,89.92,0.72,hip,27.729438000000002,45.695968,232.781265,35.195712,,,3.8445300000000002,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,,hipvm,,,,,,,,,,,,,,,,,11.120999999999999,0.0890471,,,,,DUPLICATE,377415363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,sirful,,,740.0,520.0,239.11247598,15.66473327,740.0,520.0,,0.0,157655562
155970641,20190415,,,,15400374+4329355,1.2376591332886446e+18,,1.3912414788574085e+18,,,STAR,tmgaia2,235.015935956666,43.4930712059797,tmgaia2,1166.43,0.120023,-315.122,0.12823800000000002,gaia2,79.9179,0.0743654,gaia2,69.963582685156,52.4167005379247,213.13909409574902,60.215699835353696,,,11.88,0.2,18.1386,0.024106400000000004,15.6543,0.005278100000000001,16.7644,0.0169375,14.183,0.00970498,13.3128,0.012494400000000001,8.892999999999999,0.03,,,8.202,0.049,AXA-191-101-ccc-0-0,,,,,,,,,,12.6347,0.000436,10.202,0.071,cdwrf,cdwrf,,,5.01658,0.00700529,,,0.228719,0.016680599999999997,0.198206,0.0256207,16.5657,1.4788299999999999,DWARF,0.0,0.0,12.5083,0.01175,0.0,0.0,37.0,1.3105930000000001,,,0.01932216,0.0,0.0,,,,,,,,,,,,0.0117,0.0118,bj2018,,,,14.3284,0.0033280000000000002,11.3812,0.002543,1.0,,cdwrf,,cooldwarfs_v8,2.00420234430668,1.9886502195078102,235.022858661921,43.491714639509105,0.0725268313834765,0.0618234164978154,1.0,0.0,156307188
43133318,20190415,65143.0,2538-00384-1,622-047946,13205797+3416446,1.237665025447428e+18,,1.472903753640492e+18,49041866.0,,STAR,tmgaia2,200.24186499273398,34.2789440787412,tmgaia2,483.705,0.0491278,-297.232,0.0503037,gaia2,60.0765,0.042351599999999996,gaia2,83.1695592712581,80.4448345903305,182.825312123457,39.0845393843446,12.014000000000001,0.095,10.61,0.006999999999999999,15.3656,0.00831201,11.5205,0.000471109,10.0701,0.000317671,9.2126,0.00017607400000000002,9.12715,0.000889577,7.398,0.023,6.792999999999999,0.018000000000000002,6.555,9.995,AAF-111-111-000-0-0,,,,,,,,,,9.76539,0.0006309999999999999,8.969,0.14,cdwrf,cdwrf,,,4.71218,,,,0.528934,1.68172,0.5259119999999999,1.57581,3.5539300000000003,3.1139900000000003,DWARF,0.0,0.0,16.6374,0.0118,0.0,0.0,26.0,0.00024775869999999996,,,0.01065524,0.0,0.0,,,,,,,,,,,,0.0118,0.0118,bj2018,,,,10.8566,0.001225,8.758339999999999,0.0007480000000000001,1.0,,cdwrf,apassdr9,cooldwarfs_v8,0.797314151782651,0.780093959262989,200.24438539129102,34.277664355641306,0.0266999020923368,0.0245567431591364,1.0,0.0,148279540
162673762,20190415,80346.0,3495-00601-1,692-054679,16240913+4821112,,,,,,STAR,2mass,246.0389,48.3529,2mass,1142.11,2.0,-455.71,2.0,tic7,124.34,1.16,hip,75.195472,44.042153000000006,223.92300699999998,67.994685,11.757,0.098,10.27,0.1,,,,,,,,,,,6.638,0.024,6.141,0.021,5.915,0.023,AAA-111-111-000-0-0,,,,,,,,,,,,8.139,0.033,cdwrf,cdwrf,,,4.83678,0.00326174,,,0.38904299999999997,0.0120312,0.37905900000000003,0.0205852,6.43745,0.24754099999999998,DWARF,0.0,0.0,12.31548,0.0750302,,,51.0,0.8207608000000001,,,0.02942884,,,,,,,,,,,,,,,,,,,,,,,,,,cdwrf,tycho2b3,cooldwarfs_v8,60.0,60.0,246.038045,48.35313,60.0,60.0,1.0,0.0,160431971
1201038628,20190415,,,,,,,1.4111785108870262e+18,,,STAR,gaia2,246.038806735513,48.3530855600918,gaia2,1151.23,0.931875,-499.079,0.9285110000000001,gaia2,127.478,0.481847,gaia2,75.1957425338121,44.0421904311691,223.922673788763,67.9948227318728,,,10.277999999999999,0.0459,,,,,,,,,,,,,,,,,,,,,,,,,,,9.25938,0.000793,8.2163,0.0061,gbprp,gaia2,,,,,,,,,,,,,,,,7.8429,0.02986,0.0,0.0,,,,,,0.0,0.0,,,,,,,,,,,,0.02975,0.02997,bj2018,,,,10.5423,0.001713,8.15801,0.001703,0.0,,gaia2,,,15.8393688460591,14.3994524054001,246.04626557541303,48.3509369888036,0.45744781608154794,0.465675742402331,1.0,0.0,160449097
345662514,20190415,80725.0,1510-00051-1,,16285277+1824490,,,,,,STAR,tmgaia,247.21962200000002,18.413892,tmgaia,-350.218,0.0773203,384.389,0.0615606,tic7,51.5259,0.248538,tgas,35.088429,39.499364,241.511829,39.626815,8.453,0.022000000000000002,6.984789999999999,0.023,,,,,,,,,,,5.3870000000000005,0.019,4.971,0.017,4.901,0.017,AAA-111-111-000-0-0,,,,,,,,,,,,6.51642,0.0168053,gaiaj,tplx,,,,,,,,,,,,,DWARF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sirful,tycho2b3,,0.15075242557944699,0.19218339730394896,247.217890468392,18.415652737850603,0.15075242557944699,0.19218339730394896,1.0,0.0,160997665
