#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#ID, version, HIP, TYC, UCAC, TWOMASS, SDSS, ALLWISE, GAIA, APASS, KIC, objType, typeSrc, ra, dec, POSflag, pmRA, e_pmRA, pmDEC, e_pmDEC, PMflag, plx, e_plx, PARflag, gallong, gallat, eclong, eclat, Bmag, e_Bmag, Vmag, e_Vmag, umag, e_umag, gmag, e_gmag, rmag, e_rmag, imag, e_imag, zmag, e_zmag, Jmag, e_Jmag, Hmag, e_Hmag, Kmag, e_Kmag, TWOMflag, prox, w1mag, e_w1mag, w2mag, e_w2mag, w3mag, e_w3mag, w4mag, e_w4mag, GAIAmag, e_GAIAmag, Tmag, e_Tmag, TESSflag, SPFlag, Teff, e_Teff, logg, e_logg, MH, e_MH, rad, e_rad, mass, e_mass, rho, e_rho, lumclass, lum, e_lum, d, e_d, ebv, e_ebv, numcont, contratio, disposition, duplicate_id, priority, eneg_EBV, epos_EBV, EBVflag, eneg_Mass, epos_Mass, eneg_Rad, epos_Rad, eneg_rho, epos_rho, eneg_logg, epos_logg, eneg_lum, epos_lum, eneg_dist, epos_dist, distflag, eneg_Teff, epos_Teff, TeffFlag, gaiabp, e_gaiabp, gaiarp, e_gaiarp, gaiaqflag, starchareFlag, VmagFlag, BmagFlag, splists, e_RA, e_Dec, RA_orig, Dec_orig, e_RA_orig, e_Dec_orig, raddflag, wdflag, objID
#@string, string, int, string, string, string, string, string, string, string, int, string, string, ra, dec, string, string, string, string, string, string, string, string, string, float, float, float, float, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, int, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, int, string, string, string, string, float, float, float, float, float, float, int, int, string
ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
450341297,20190415,,,546-053091,13303106+1909340,1237668298211393547,,3746973763029907328,,,STAR,tmgaia2,202.629430667742,19.1594598401351,tmgaia2,-503.646,0.162349,-1283.42,0.065391,gaia2,66.7531,0.0812905,gaia2,353.37847197688,78.0009949068284,193.101312519327,26.4675520781859,NaN,NaN,15.21,0.2,18.5696,0.0220701,15.8227,0.00496128,14.2514,0.00438732,12.6235,0.000476526,14.3487,0.0149824,10.065,0.022,9.543,0.032,9.221,0.022,AAA-222-111-000-0-0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.2192,0.00049,11.8244,0.00729273,cdwrf,cdwrf,3126,157,5.0944,0.0308587,NaN,NaN,0.184046,0.00555076,0.153527,0.020057,24.6267,0.999901,DWARF,0.002914093,0.0007658767,14.9741,0.01835,0,0,23,0.003129693,,,0.007515646,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0183,0.0184,bj2018,NaN,NaN,cdwrf,15.0534,0.002356,11.9307,0.001077,1,,cdwrf,,cooldwarfs_v8,2.55274010542365,1.01441901011258,202.627135034142,19.1539340184543,0.062437548101834,0.0417257824076257,1,0,148759326
378993741,20190415,66147,0892-00596-1,493-060477,13333239+0835122,,,3719665841269118720,40062556,,STAR,tmgaia2,203.384998408395,8.58676300279501,tmgaia2,-505.612,0.429356,93.6947,0.158916,gaia2,55.3898,0.145229,gaia2,333.127236011061,68.9530151763021,198.330314580243,17.0434913411304,9.026,0.025,7.98,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.121,0.019,5.613,0.026,5.493,0.02,AAA-111-111-000-0-0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.62682,0.000463,6.9961,0.0061,gbprp,spect,4830.31,147.141,4.62599,0.10717,-0.0212878,0.00587333,0.711358,0.0574825,0.78,0.0997962,2.16685,0.688686,DWARF,0.2481826,0.01017413,18.0447,0.04765,0,0,28,0.0005982567,,,0.01119073,0,0,,0.105662,0.0939304,0.0593121,0.0556528,0.540162,0.83721,0.0902487,0.124092,0.00916277,0.0111855,0.0476,0.0477,bj2018,137.457,156.825,spect,8.20231,0.001742,6.95277,0.003775,1,,hipvmag,tycho2b3,,6.67470297339897,2.46383229841237,203.382796789662,8.58716641677918,0.112919469143166,0.0559035553070551,1,0,148872267
173095595,20190415,,,,13424328+3317255,1237665128551481364,,1470462322431520384,,,STAR,tmgaia2,205.680288405056,33.2900903045262,tmgaia2,-111.928,0.0523664,-712.448,0.0544384,gaia2,108.825,0.0441698,gaia2,65.1388392217285,77.3367354424609,188.606230232563,40.3665955744525,3.345,0.334,12.03,0.1,15.8984,0.00921825,13.0118,0.00115304,11.4759,0.000626096,14.5533,0.0131272,9.66061,0.000743112,7.787,0.02,7.212,0.024,6.982,0.02,AAA-111-111-000-0-0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.7115,0.00054,9.43605,0.00727303,cdwrf,cdwrf,3294,157,4.93494,0.00685333,NaN,NaN,0.291749,0.00872056,0.267231,0.0201588,10.7612,0.151714,DWARF,0.009028339,0.002273786,9.1866,0.003755,0,0,26,0.09160755,,,0.02027171,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,12.2857,0.001773,9.51619,0.000916,1,,cdwrf,bpbj,cooldwarfs_v8,0.847634530555553,0.844256987095351,205.679711887654,33.2870228213904,0.0280237838996985,0.0279198982139936,1,0,149337539
72464819,20190415,67090,1463-00985-1,,13450502+1747105,,,1244644727396803584,,,STAR,tmgaia2,206.271170523253,17.785435471797,tmgaia2,450.842,0.0712593,-1833.19,0.0479257,gaia2,77.4471,0.0353059,gaia2,358.660426477449,74.4984914144215,197.25347992487,26.6088667545887,11.2,0.06,9.79,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.997,0.024,6.401,0.015,6.22,0.016,AAA-111-111-000-0-0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.10595,0.000449,8.17933,0.00733496,cdwrf,cdwrf,3930,157,4.74053,0.0077963,NaN,NaN,0.496434,0.014579,0.49452,0.0201653,4.04203,0.191459,DWARF,0.05296487,0.0116251,12.9072,0.0059,0,0,32,0.002899427,,,0.01480986,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,10.0212,0.001429,8.18722,0.00138,1,,cdwrf,tycho2b3,cooldwarfs_v8,1.11824933734191,0.743197603870145,206.273209076985,17.7775425809414,0.0260664272888997,0.0227817317296714,1,0,149452192
1100533439,20190415,,,,,,,1187851653286799488,,,STAR,gaia2,223.62257738086,16.1023934173649,gaia2,315.808,1.04177,-187.76,1.18508,gaia2,93.814,0.72405,gaia2,18.1572049613836,59.454224659146,215.593901962861,31.2068939476554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.2571,0.004246,13.8591,0.0459,gbprp,gaia2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,10.6574,0.08285,0,0,,NaN,,,NaN,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0823,0.0834,bj2018,NaN,NaN,,17.4595,0.309907,13.5375,0.052309,0,,,,,16.3190905889893,18.3769020751495,223.623992633564,16.1015850109049,0.596622089342763,0.547650154784157,-1,0,153190093
284701226,20190415,,,601-052727,14551146+3006454,1237662696494202982,J145511.50+300644.5,1282073374517759872,48194874,,STAR,tmgaia2,223.797724184315,30.1126095055602,tmgaia2,57.3931,0.0604302,-79.9597,0.0710974,gaia2,71.4908,0.0491825,gaia2,46.6040435172294,62.7612809232735,209.254954139313,44.3030938998537,15.794,0.039,13.872,0.134,17.4302,0.0104232,15.1424,0.00411214,13.4039,0.00356311,11.9804,0.000831137,11.3563,0.00370421,9.617,0.023,9.036,0.026,8.769,0.022,AAA-222-111-000-0-0,NaN,8.592,0.022,8.415,0.02,8.256,0.02,8.133,0.164,12.5256,0.000254,11.2282,0.00727867,cdwrf,cdwrf,3277,157,5.05101,0.0234702,NaN,NaN,0.207306,0.00625692,0.176267,0.0200817,19.785,0.469502,DWARF,0.004465028,0.001131658,13.9822,0.00965,0,0,32,0.00109201,,,0.01159378,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0097,0.0096,bj2018,NaN,NaN,cdwrf,14.1142,0.001765,11.3099,0.000967,1,,cdwrf,apassdr9,cooldwarfs_v8,0.970277179376043,1.10255458885168,223.798009846121,30.1122652349359,0.0246001271329512,0.0346589455091999,1,0,153224461
471011908,20190415,74190,,,,,,,,,STAR,hip,227.398304,3.166823,hip,-601.06,3.16,482.52,2.05,tic7,68.99,2.63,hip,3.005127,49.217209,223.984964,20.061726,NaN,NaN,11.46,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.46,NaN,hipvm,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,14.49485,0.552565,NaN,NaN,,NaN,DUPLICATE,460418429,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,,,hipvmag,,,2640,1810,227.39976594,3.1656499,2640,1810,,0,154106932
351346161,20190415,,,547-054276,15100481+1921286,,,1212774313804554752,,,STAR,tmgaia2,227.520070016464,19.3576339876344,tmgaia2,5.84135,0.134207,-452.148,0.140629,gaia2,57.8644,0.0861835,gaia2,26.6715971094593,57.3311814103811,218.485645887704,35.5134117056479,NaN,NaN,13.8,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.056,0.022,8.517,0.026,8.25,0.017,AAA-212-111-000-0-0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.0326,0.000467,10.722,0.00736815,cdwrf,cdwrf,3253,157,4.92198,0.00547395,NaN,NaN,0.303393,0.00898994,0.280492,0.0201283,10.0439,0.170898,DWARF,0.009286286,0.00235652,17.2732,0.02595,0,0,44,1.198172,,,0.006990911,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,13.6616,0.002536,10.808,0.001565,1,,cdwrf,,cooldwarfs_v8,2.1113117016427,2.18040704902951,227.520096673708,19.3556872392878,0.06725233121899,0.0535445301346417,1,0,154164975
20305594,20190415,,,,15164073+3910486,,J151640.53+391047.7,1388684770725399296,,,STAR,tmgaia2,229.169648579953,39.1801086587407,tmgaia2,-203.29,0.110256,-61.0766,0.142796,gaia2,56.7689,0.0719359,gaia2,64.0807367937985,57.5648497103868,209.507190121504,54.3837518554859,NaN,NaN,17.13,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.796,0.021,10.188,0.016,9.813,0.018,AAA-222-111-000-0-0,NaN,9.617,0.022,9.378,0.02,9.136,0.024,8.982,0.315,14.6841,0.000798,13.034,0.00804557,cdwrf,cdwrf,2828,157,5.12946,0.0375014,NaN,NaN,0.167799,0.00498562,0.138347,0.0200281,29.2821,1.64382,DWARF,0.001622524,0.0004599357,17.6063,0.02245,0,0,32,6.039617E-05,,,0.006092433,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,17.3756,0.007444,13.2201,0.003791,1,,cdwrf,,cooldwarfs_v8,1.8147628727275,2.21425115768185,229.168519429798,39.1798456954929,0.0537387236877062,0.063585273856715,1,0,154542734
345585983,20190415,75277,1490-00157-1,545-056068,15224688+1855081,,J152246.68+185508.7,1209182041427374080,43771024,,STAR,tmgaia2,230.695141272534,18.9189608363089,tmgaia2,-229.891,0.0537948,77.4759,0.0637816,gaia2,50.6409,0.0342371,gaia2,27.8004768184926,54.3666056937498,222.161485864391,36.0607400491959,7.953,0.021,7.15959,0.023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.712,0.018,5.367,0.023,5.294,0.016,AAA-111-111-000-0-0,NaN,5.288,0.112,5.143,0.043,5.306,0.014,5.244,0.03,6.94296,0.000251,6.4413,0.0061,gbprp,spect,5390.5,151.744,4.59229,0.0925497,-0.0657891,0.0265823,0.811807,0.0532311,0.94,0.11936,1.75699,0.467681,DWARF,0.5013219,0.01278817,19.7356,0.0134,0,0,62,0.000696933,,,0.01086417,0,0,,0.101291,0.137428,0.0516075,0.0548548,0.386012,0.549349,0.0717993,0.1133,0.0160041,0.00957224,0.0134,0.0134,bj2018,158.3,145.188,spect,7.36917,0.001669,6.40272,0.003541,1,,sirful,tycho2b3,,0.845743857653271,0.988943247006282,230.694094939153,18.9192944160329,0.0269510755286266,0.0254857415094975,1,0,154998628
400019820,20190415,,,538-057526,15235112+1727569,,,1208695640675619584,,,STAR,tmgaia2,230.963072267872,17.4659541937304,tmgaia2,-392.165,0.132554,-1258.73,0.172709,gaia2,89.175,0.0843866,gaia2,25.6565285612818,53.6004597598608,223.008214377939,34.7569733390917,NaN,NaN,14.18,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.105,0.024,8.62,0.032,8.279,0.023,AAA-121-111-000-0-0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.2066,0.000732,10.8325,0.00737578,cdwrf,cdwrf,3151,157,5.04958,0.0231487,NaN,NaN,0.208144,0.00630748,0.177108,0.0200906,19.6402,0.449257,DWARF,0.003847832,0.00100617,11.2103,0.0107,0,0,60,0.001404947,,,0.01355335,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,14.0021,0.003578,10.935,0.001594,1,,cdwrf,,cooldwarfs_v8,2.0795616593481,2.67775186529231,230.961302170167,17.4605346696713,0.0608616775930552,0.0638926362437841,1,0,155073642
8174712,20190415,,3001-01526-1,646-048776,10241364+3902333,1237661138497765403,J102413.54+390234.6,755921425282888960,,,STAR,tmgaia2,156.056800104575,39.0426102745553,tmgaia2,-92.1454,0.0782706,100.602,0.0680336,gaia2,55.9722,0.0561971,gaia2,182.16193454918,57.21376218824,142.751442309191,26.9068407283894,12.918,0.413,12.88,0.2,17.1184,0.00868891,14.8888,0.00354845,14.3279,0.0101895,15.117,0.0120416,12.2879,0.0101164,9.403,0.03,8.774,0.031,8.574,0.025,AAA-212-111-000-0-0,NaN,8.398,0.031,8.243,0.029,8.128,0.027,8.056,0.338,12.4344,0.000537,11.0998,0.00734783,cdwrf,cdwrf,3221,157,4.95381,0.00886415,NaN,NaN,0.275577,0.00839843,0.249018,0.0202207,11.8988,0.11965,DWARF,0.007364505,0.001895889,17.8568,0.01805,0,0,29,0.6917124,,,0.006222071,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.018,0.0181,bj2018,NaN,NaN,cdwrf,14.1117,0.00333,11.1907,0.001439,1,,cdwrf,tycho2b3,cooldwarfs_v8,1.28797379797969,1.05515458981389,156.056289291495,39.0430434231726,0.0450145450573758,0.036566251826989,1,0,140710980
8174713,20190415,,,646-048775,10241320+3902304,,J102413.12+390231.9,755921429576863744,50345787,,STAR,tmgaia2,156.054976772545,39.0418270225487,tmgaia2,-94.0832,0.0911446,115.178,0.0776683,gaia2,55.9204,0.0637549,gaia2,182.163816058294,57.2125048602668,142.750350286539,26.9055481893986,15.014,0.016,13.329,0.028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.681,0.021,9.121,0.02,8.818,0.018,AAA-222-111-000-0-0,NaN,8.628,0.033,8.443,0.032,8.333,0.032,8.044,0.336,12.8007,0.000937,11.4347,0.00771179,cdwrf,cdwrf,3168,157,4.98516,0.0135959,NaN,NaN,0.250857,0.00746567,0.221789,0.0200931,14.0495,0.0391491,DWARF,0.005710681,0.001480745,17.8733,0.02055,0,0,30,1.25731,,,0.005370365,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0205,0.0206,bj2018,NaN,NaN,cdwrf,14.5663,0.005112,11.5341,0.002897,1,,cdwrf,apassdr9,cooldwarfs_v8,1.49979828514512,1.20455823439787,156.054455222947,39.0423229289918,0.0518731030579809,0.0410474222808291,1,0,140710981
416519065,20190415,51459,3819-01373-1,730-049467,10303759+5558501,,J103037.37+555849.9,853819947756949120,,,STAR,tmgaia2,157.656584864604,55.9805378936504,tmgaia2,-177.627,0.207464,-32.4443,0.306658,gaia2,77.4346,0.167988,gaia2,154.291815494032,51.7025504321826,134.59520800076,42.5202250473252,5.336,0.021,4.82,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.033,0.218,3.758,0.198,3.644,0.222,DCD-333-111-000-0-0,NaN,3.562,0.448,3.276,0.317,3.577,0.016,3.541,0.024,4.69365,0.00434298,4.3256,0.0075,gbprp,spect,6171.92,113.108,4.41717,0.0785341,-0.0781491,0.015474,1.11273,0.0464321,1.18,0.158844,0.856481,0.182592,DWARF,1.618647,0.05309485,12.9094,0.0282,0,0,30,0.007254,,,0.007984421,0,0,,0.132336,0.185351,0.0388281,0.0540362,0.166728,0.198457,0.0841545,0.0729136,0.0672196,0.0389701,0.0281,0.0283,bj2018,101.101,125.116,spect,4.96918,0.000842,4.27177,0.002618,1,,hipvmag,tycho2b3,,3.64294147679787,4.7550747930249,157.655217898005,55.9803982104748,0.0962794592454803,0.133549817146102,1,0,141018382
416519074,20190415,,3819-01043-1,730-049457,10302530+5559569,,J103025.07+555956.4,853820948481913472,57342298,,STAR,tmgaia2,157.605454422825,55.9991274841163,tmgaia2,-182.546,0.0659575,-32.2694,0.0853766,gaia2,77.4032,0.050246,gaia2,154.292848711996,51.6684464366164,134.548994541904,42.5220601339027,9.978,0.027,8.86,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.119,0.02,5.499,0.034,5.361,0.016,AAA-111-111-000-0-0,NaN,5.326,0.173,5.139,0.068,5.289,0.015,5.219,0.033,8.08133,0.00056,7.308,0.031,cdwrf,cdwrf,NaN,NaN,4.61121,0.0115144,NaN,NaN,0.648022,0.0190292,0.625642,0.0201601,2.29909,0.128654,DWARF,0,0,12.9145,0.00845,0,0,30,0.001775515,,,0.01404786,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0084,0.0085,bj2018,NaN,NaN,,8.89332,0.000991,7.23034,0.001308,1,,cdwrf,tycho2b3,cooldwarfs_v8,1.15819671803039,1.32399345346252,157.604048925363,55.9989885544126,0.0276032339428038,0.0416779946773835,1,0,141018389
63881698,20190415,,,,10520440+1359509,1237661069790740533,,3873066031380105216,,,STAR,tmgaia2,163.017681315356,13.9975847019972,tmgaia2,-1124.73,0.103316,199.025,0.0822276,gaia2,75.4576,0.0578877,gaia2,232.170675927021,59.2435315824795,158.999554933078,6.26863257717337,NaN,NaN,13.13,0.2,16.533,0.0103798,13.7223,0.00148277,12.203,0.000749149,10.8326,0.000376782,10.3686,0.00129925,8.607,0.023,8.064,0.021,7.795,0.026,AAA-111-111-000-0-0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.4748,0.000688,10.2161,0.00729756,cdwrf,cdwrf,3332,157,4.93722,0.00672553,NaN,NaN,0.289739,0.00885547,0.264954,0.0202644,10.8931,0.164099,DWARF,0.009322419,0.00234004,13.2474,0.0102,0,0,22,0.006865653,,,0.009978604,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,12.9826,0.003272,10.2898,0.001101,1,,cdwrf,,cooldwarfs_v8,1.61419125991495,1.27525607150581,163.012690531099,13.9984416662133,0.0498435962641306,0.0430921679612038,1,0,141918271
900080355,20190415,,,,,,,756853643637996160,,,STAR,gaia2,169.545150045561,31.5291171353069,gaia2,-339.397,0.778878,-607.892,0.763952,gaia2,114.487,0.431649,gaia2,195.10743420951,69.2458756040639,157.341729405869,24.7245007740562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.6524,0.00340323,3.3949,0.0881,gbprp,gaia2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,8.73267,0.033165,0,0,,NaN,,,NaN,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03304,0.03329,bj2018,NaN,NaN,,7.0225,0.465962,3.80975,0.072165,0,,,,,12.5506242477236,11.8467770544524,169.543435666958,31.5264998339419,0.395394310810245,0.361639212980141,-1,0,143024747
67402669,20190415,,,517-052485,11245327+1322533,,J112453.24+132251.8,3965764619767224832,41770518,,STAR,tmgaia2,171.2219429039,13.3813620035837,tmgaia2,-26.0922,0.149532,-106.033,0.135775,gaia2,52.6894,0.112227,gaia2,242.843905908028,65.5530229929934,166.643981314499,8.81697753129281,NaN,NaN,16.5,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.043,0.022,10.384,0.021,10.07,0.02,AAA-222-111-000-0-0,NaN,9.841,0.021,9.666,0.02,9.483,0.045,8.173,NaN,14.5151,0.000689,12.9911,0.0075178,cdwrf,cdwrf,2926,157,5.14333,0.0399468,NaN,NaN,0.161905,0.00484043,0.132978,0.0200314,31.3328,1.92661,DWARF,0.001731062,0.0004782311,18.9689,0.04065,0,0,34,0.0007478098,,,0.004090393,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0406,0.0407,bj2018,NaN,NaN,cdwrf,16.7464,0.007871,13.1348,0.002173,1,,cdwrf,,cooldwarfs_v8,2.33474421150733,2.10614720967194,171.221827427437,13.380905472634,0.0718651723677879,0.0829650899635619,1,0,143237593
72465347,20190415,67155,0899-00789-1,,13454354+1453317,,,3741297293732404352,,,STAR,tmgaia2,206.432398074061,14.8915200297362,tmgaia2,1776.02,0.0943403,-1455.18,0.0649718,gaia2,183.984,0.0509144,gaia2,351.57563850758,72.4130374996627,198.673342062172,24.0104802449127,9.834,0.029,8.46,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.181,0.037,4.775,0.206,4.415,0.017,ECA-131-111-000-0-0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.60676,0.000639,6.578,0.032,cdwrf,cdwrf,NaN,NaN,4.7533,0.00746096,NaN,NaN,0.481884,0.0143312,0.479868,0.0202949,4.28839,0.201407,DWARF,0,0,5.43441,0.001515,0,0,33,0.0004519753,,,0.02197251,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,,8.69929,0.002825,6.58625,0.002461,1,,cdwrf,tycho2b3,cooldwarfs_v8,1.47523133781203,1.0075904469616,206.44031057508,14.8852548070685,0.0396316450716107,0.0326009854433246,1,0,149452720
219038788,20190415,67691,3467-00367-1,700-055138,13515995+4957033,,,1510834911934401152,54359408,,STAR,tmgaia2,208.000022911181,49.9509097687134,tmgaia2,423.001,0.0531843,-139.187,0.0580438,gaia2,70.1809,0.0353037,gaia2,100.042859238877,64.39990185619,177.244494775262,55.3344902448794,10.131,0.031,8.82,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.279,0.02,5.638,0.02,5.508,0.021,AAA-111-111-000-0-0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.25119,0.000593,7.4473,0.006,gbprp,gaia2,4075,124.388,4.55873,0.116258,NaN,NaN,0.696243,0.068201,0.64,0.0823741,1.89626,0.666569,DWARF,0.1204279,0.00888417,14.243,0.0072,0,0,40,3.021692E-05,,,0.01415491,0,0,,0.074282,0.0904661,0.0564332,0.0799688,0.466591,0.866547,0.132881,0.0996341,0.00913161,0.00863673,0.0072,0.0072,bj2018,155.715,93.0614,dered0,9.07044,0.001466,7.39538,0.001227,1,,hipvmag,tycho2b3,,0.90975672504946,0.9001073486154,208.00285339082,49.9503105257839,0.0257174679966792,0.0277689741660603,1,0,149851715
219463771,20190415,,,839-012603,13533877+7737083,,J135339.53+773708.0,1714831771000745344,60582751,,STAR,tmgaia2,208.41164605178,77.6189307242482,tmgaia2,224.138,0.0834449,-15.1424,0.0735432,gaia2,75.4702,0.0477074,gaia2,118.69019960519,38.9923804472892,122.596389561215,69.5086267489429,14.627,0.173,12.853,0.043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.635,0.019,8.056,0.017,7.795,0.021,AAA-111-111-000-0-0,NaN,7.615,0.031,7.446,0.019,7.325,0.016,7.245,0.086,11.549,0.000792,10.2537,0.00733749,cdwrf,cdwrf,3276,157,4.93727,0.00707383,NaN,NaN,0.289699,0.0086898,0.264909,0.0201729,10.8957,0.149227,DWARF,0.008708919,0.002204483,13.2452,0.0084,0,0,37,0.001862117,,,0.02090542,0,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0084,0.0084,bj2018,NaN,NaN,cdwrf,13.1434,0.00366,10.3363,0.001371,1,,cdwrf,apassdr9,cooldwarfs_v8,1.66049212992316,1.14055165389855,208.416146899827,77.6188655648258,0.0469409808588089,0.0379655204962391,1,0,149854923
